epoch,step,train_loss,val_loss
0,345,0.8405866026878357,
0,346,0.8636059761047363,
0,347,0.8721001148223877,
0,348,0.8646758198738098,
0,349,0.8746081590652466,
0,350,0.8575496077537537,
0,351,0.868149995803833,
0,352,0.8725967407226562,
0,353,0.8743507266044617,
0,354,0.8641741871833801,
0,355,0.8627238869667053,
0,356,0.8790764808654785,
0,357,0.8726906180381775,
0,358,0.8741704225540161,
0,359,0.8555948138237,
0,360,0.8645972609519958,
0,361,0.8796625733375549,
0,362,0.8749837279319763,
0,363,0.8682084679603577,
0,364,0.8514534831047058,
0,365,0.8471378684043884,
0,366,0.844542384147644,
0,367,0.8594673275947571,
0,368,0.8494120836257935,
0,369,0.8667118549346924,
0,370,0.8692783117294312,
0,371,0.8507146835327148,
0,372,0.8713895678520203,
0,373,0.8639816045761108,
0,374,0.8542410731315613,
0,375,0.8454051613807678,
0,376,0.8586148023605347,
0,377,0.8680057525634766,
0,378,0.8528298139572144,
0,379,0.8483738303184509,
0,380,0.8695414662361145,
0,381,0.8581984639167786,
0,382,0.8640545010566711,
0,383,0.8530945181846619,
0,384,0.8540002107620239,
0,385,0.8704031109809875,
0,386,0.8539578318595886,
0,387,0.857044517993927,
0,388,0.8454100489616394,
0,389,0.8793357610702515,
0,390,0.8653885722160339,
0,391,0.8624916076660156,
0,392,0.8604419231414795,
0,393,0.8409730195999146,
0,394,0.8381823301315308,
0,395,0.838225245475769,
0,396,0.8620030879974365,
0,397,0.8618547320365906,
0,398,0.8533114194869995,
0,399,0.8491262197494507,
0,400,0.8498854041099548,
0,401,0.8493531942367554,
0,402,0.8509818315505981,
0,403,0.8348050117492676,
0,404,0.8372266292572021,
0,405,0.8740019202232361,
0,406,0.8546297550201416,
0,407,0.848619818687439,
0,408,0.8645736575126648,
0,409,0.8416469693183899,
0,410,0.8490482568740845,
0,411,0.8510195016860962,
0,412,0.8446366786956787,
0,413,0.8382279276847839,
0,414,0.8621281385421753,
0,415,0.8441919684410095,
0,416,0.8360638618469238,
0,417,0.8586875200271606,
0,418,0.857327938079834,
0,419,0.8509431481361389,
0,420,0.8340940475463867,
0,421,0.84674471616745,
0,422,0.8502103686332703,
0,423,0.8480453491210938,
0,424,0.8457383513450623,
0,425,0.8535608649253845,
0,426,0.8398904800415039,
0,427,0.8442279696464539,
0,428,0.8382546901702881,
0,429,0.8412963151931763,
0,430,0.843695342540741,
0,431,0.8575941324234009,
0,432,0.8467901945114136,
0,433,0.8330046534538269,
0,434,0.8445786833763123,
0,435,0.8575491905212402,
0,436,0.8381785750389099,
0,437,0.8416294455528259,
0,438,0.8471775650978088,
0,439,0.8513045310974121,
0,440,0.8480640053749084,
0,441,0.8439902067184448,
0,442,0.8361653089523315,
0,443,0.847459614276886,
0,444,0.853003978729248,
0,445,0.8397125601768494,
0,446,0.8393723964691162,
0,447,0.8449770212173462,
0,448,0.8637388348579407,
0,449,0.8498007655143738,
0,450,0.8315776586532593,
0,451,0.8237671852111816,
0,452,0.8500508069992065,
0,453,0.8503495454788208,
0,454,0.8386884331703186,
0,455,0.8486343026161194,
0,456,0.8372049927711487,
0,457,0.8339816331863403,
0,458,0.8428376317024231,
0,459,0.8334689736366272,
0,460,0.8501899838447571,
0,461,0.84632807970047,
0,462,0.8396723866462708,
0,463,0.8321912288665771,
0,464,0.8174989819526672,
0,465,0.8383538722991943,
0,466,0.8528714179992676,
0,467,0.8290461301803589,
0,468,0.8487337827682495,
0,469,0.8267788887023926,
0,470,0.839106559753418,
0,471,0.8416943550109863,
0,472,0.8234692215919495,
0,473,0.8491540551185608,
0,474,0.8389250040054321,
0,475,0.8453981280326843,
0,476,0.818640947341919,
0,477,0.8369255661964417,
0,478,0.856247067451477,
0,479,0.8438953161239624,
0,480,0.8429985642433167,
0,481,0.8284206986427307,
0,482,0.8203506469726562,
0,483,0.8376128673553467,
0,484,0.8312540054321289,
0,485,0.824656069278717,
0,486,0.8423945903778076,
0,487,0.833219051361084,
0,488,0.8415282368659973,
0,489,0.8184532523155212,
0,490,0.8341383337974548,
0,491,0.8458532094955444,
0,492,0.8410600423812866,
0,493,0.8401599526405334,
0,494,0.830917239189148,
0,495,0.8253470659255981,
0,496,0.8222734928131104,
0,497,0.8320539593696594,
0,498,0.8422555327415466,
0,499,0.8076672554016113,
0,500,0.8184829354286194,
0,501,0.8208263516426086,
0,502,0.814606249332428,
0,503,0.8074862360954285,
0,504,0.8159825205802917,
0,505,0.8149420022964478,
0,506,0.8285860419273376,
0,507,0.819404661655426,
0,508,0.8247947096824646,
0,509,0.8220234513282776,
0,510,0.8318867683410645,
0,511,0.8204601407051086,
0,512,0.8077424168586731,
0,513,0.8361471891403198,
0,514,0.8276318311691284,
0,515,0.8390204906463623,
0,516,0.8219831585884094,
0,517,0.8328271508216858,
0,518,0.8302088975906372,
0,519,0.8215434551239014,
0,520,0.8159188628196716,
0,521,0.8267322182655334,
0,522,0.8143181800842285,
0,523,0.8181170225143433,
0,524,0.8317676782608032,
0,525,0.8260014057159424,
0,526,0.835172176361084,
0,527,0.7974686026573181,
0,528,0.8314452767372131,
0,529,0.8356413841247559,
0,530,0.8152772188186646,
0,531,0.8254788517951965,
0,532,0.8205889463424683,
0,533,0.8267467617988586,
0,534,0.8066036105155945,
0,535,0.8376710414886475,
0,536,0.8206914663314819,
0,537,0.8158448934555054,
0,538,0.8246831893920898,
0,539,0.8454229235649109,
0,540,0.8147531747817993,
0,541,0.8231961131095886,
0,542,0.8136498928070068,
0,543,0.8129035234451294,
0,544,0.8207605481147766,
0,545,0.8102636933326721,
0,546,0.8174417018890381,
0,547,0.8370597958564758,
0,548,0.8356267809867859,
0,549,0.8240843415260315,
0,550,0.8311774134635925,
0,551,0.8138769865036011,
0,552,0.8210233449935913,
0,553,0.818992555141449,
0,554,0.8123391270637512,
0,555,0.8292763829231262,
0,556,0.8284567594528198,
0,557,0.8296101689338684,
0,558,0.8274743556976318,
0,559,0.8377525210380554,
0,560,0.8183246850967407,
0,561,0.8182232975959778,
0,562,0.8101023435592651,
0,563,0.8168632984161377,
0,564,0.8152227401733398,
0,565,0.8227300047874451,
0,566,0.818276047706604,
0,567,0.7964715361595154,
0,568,0.8041195273399353,
0,569,0.807072103023529,
0,570,0.8144670724868774,
0,571,0.8222118616104126,
0,572,0.807479977607727,
0,573,0.8177653551101685,
0,574,0.8111870288848877,
0,575,0.8168097734451294,
0,576,0.8076375126838684,
0,577,0.8201143741607666,
0,578,0.8288363218307495,
0,579,0.8233844637870789,
0,580,0.8245876431465149,
0,581,0.8215264081954956,
0,582,0.8057439923286438,
0,583,0.8161793351173401,
0,584,0.8188896775245667,
0,585,0.8023083209991455,
0,586,0.8243229389190674,
0,587,0.7997265458106995,
0,588,0.8135254383087158,
0,589,0.8168284296989441,
0,590,0.8071759939193726,
0,591,0.8294976949691772,
0,592,0.8119357228279114,
0,593,0.8098959922790527,
0,594,0.8099032640457153,
0,595,0.811381995677948,
0,596,0.8052047491073608,
0,597,0.8045797944068909,
0,598,0.7978252172470093,
0,599,0.8112344741821289,
0,600,0.8098596930503845,
0,601,0.8285108208656311,
0,602,0.8187202215194702,
0,603,0.8101534247398376,
0,604,0.8067231774330139,
0,605,0.8091067671775818,
0,606,0.8220870494842529,
0,607,0.8153911232948303,
0,608,0.804100751876831,
0,609,0.8202025294303894,
0,610,0.8132621049880981,
0,611,0.8054460287094116,
0,612,0.8135857582092285,
0,613,0.8106756210327148,
0,614,0.8099856972694397,
0,615,0.8032041788101196,
0,616,0.8016090989112854,
0,617,0.8041344881057739,
0,618,0.7929975986480713,
0,619,0.7933213710784912,
0,620,0.8158827424049377,
0,621,0.8081567883491516,
0,622,0.805145800113678,
0,623,0.8025169372558594,
0,624,0.8230852484703064,
0,625,0.8077680468559265,
0,626,0.8076911568641663,
0,627,0.799729585647583,
0,628,0.8164294958114624,
0,629,0.8241283297538757,
0,630,0.7921752333641052,
0,631,0.8084940314292908,
0,632,0.8131617307662964,
0,633,0.8103803396224976,
0,634,0.8006822466850281,
0,635,0.8105593323707581,
0,636,0.8026828765869141,
0,637,0.8065506815910339,
0,638,0.8104735016822815,
0,639,0.8074997067451477,
0,640,0.8091060519218445,
0,641,0.8208926320075989,
0,642,0.8024282455444336,
0,643,0.8092993497848511,
0,644,0.7929401993751526,
0,645,0.7826177477836609,
0,646,0.8046131730079651,
0,647,0.7948862314224243,
0,648,0.7924901247024536,
0,649,0.8205764293670654,
0,650,0.810589611530304,
0,651,0.8065517544746399,
0,652,0.8148422837257385,
0,653,0.8095829486846924,
0,654,0.7979824542999268,
0,655,0.8042856454849243,
0,656,0.8040666580200195,
0,657,0.8062947392463684,
0,658,0.7927454113960266,
0,659,0.8084702491760254,
0,660,0.8010132908821106,
0,661,0.7928251624107361,
0,662,0.8090124726295471,
0,663,0.8032792210578918,
0,664,0.8027063608169556,
0,665,0.808544933795929,
0,666,0.7924712896347046,
0,667,0.8074780106544495,
0,668,0.7922255396842957,
0,669,0.8041402101516724,
0,670,0.7863235473632812,
0,671,0.8125548362731934,
0,672,0.8023096919059753,
0,673,0.8018282651901245,
0,674,0.811714768409729,
0,675,0.7991744875907898,
0,676,0.7875356674194336,
0,677,0.7915096282958984,
0,678,0.7927604913711548,
0,679,0.8101614117622375,
0,680,0.7939435243606567,
0,681,0.8155826926231384,
0,682,0.780278205871582,
0,683,0.8008884787559509,
0,684,0.7938082218170166,
0,685,0.808763861656189,
0,686,0.8102558255195618,
0,687,0.8117000460624695,
0,688,0.7862575650215149,
0,689,0.8047401309013367,
0,690,0.7962604761123657,
0,691,0.8039236664772034,
0,692,0.785707414150238,
0,693,0.7869418859481812,
0,694,0.7956303358078003,
0,695,0.7939481735229492,
0,696,0.7887143492698669,
0,697,0.7915650606155396,
0,698,0.7945476174354553,
0,699,0.7944475412368774,
0,700,0.778685450553894,
0,701,0.7957322597503662,
0,702,0.7938232421875,
0,703,0.804723858833313,
0,704,0.7926928400993347,
0,705,0.7910616397857666,
0,706,0.7886033654212952,
0,707,0.8047327399253845,
0,708,0.7907291650772095,
0,709,0.7933082580566406,
0,710,0.7862063050270081,
0,711,0.7903485298156738,
0,712,0.7950716018676758,
0,713,0.7885434627532959,
0,714,0.7931498289108276,
0,715,0.7964990735054016,
0,716,0.7903436422348022,
0,717,0.785278856754303,
0,718,0.7945220470428467,
0,719,0.8025442957878113,
0,720,0.7916737198829651,
0,721,0.7968767881393433,
0,722,0.8004385828971863,
0,723,0.7925888895988464,
0,724,0.7871273159980774,
0,725,0.7967877984046936,
0,726,0.789146363735199,
0,727,0.7842787504196167,
0,728,0.7882079482078552,
0,729,0.7868143320083618,
0,730,0.7815319299697876,
0,731,0.79562908411026,
0,732,0.7952457666397095,
0,733,0.7810086607933044,
0,734,0.7833424210548401,
0,735,0.7874431014060974,
0,736,0.7869547605514526,
0,737,0.7784729599952698,
0,738,0.7843800187110901,
0,739,0.7953444123268127,
0,740,0.7865601181983948,
0,741,0.773581326007843,
0,742,0.7745400667190552,
0,743,0.7775196433067322,
0,744,0.7746385931968689,
0,745,0.7981151342391968,
0,746,0.7792463898658752,
0,747,0.7902460098266602,
0,748,0.7782012820243835,
0,749,0.7771686315536499,
0,750,0.7944828271865845,
0,751,0.7816789746284485,
0,752,0.7892788052558899,
0,753,0.7833034992218018,
0,754,0.7936366200447083,
0,755,0.8030365109443665,
0,756,0.7888678312301636,
0,757,0.7916874885559082,
0,758,0.782883882522583,
0,759,0.7757570743560791,
0,760,0.7873277068138123,
0,761,0.7978719472885132,
0,762,0.7969528436660767,
0,763,0.7920087575912476,
0,764,0.7841857075691223,
0,765,0.7892405986785889,
0,766,0.7671520113945007,
0,767,0.7792279720306396,
0,768,0.8059713840484619,
0,769,0.8004734516143799,
0,770,0.7845407724380493,
0,771,0.7853623032569885,
0,772,0.7871996164321899,
0,773,0.8004833459854126,
0,774,0.7954424023628235,
0,775,0.7883484363555908,
0,776,0.7948312163352966,
0,777,0.7834646701812744,
0,778,0.7875191569328308,
0,779,0.8054296970367432,
0,780,0.7612136006355286,
0,781,0.773299515247345,
0,782,0.785592257976532,
0,783,0.7860019207000732,
0,784,0.7793009877204895,
0,785,0.7631644010543823,
0,786,0.7753925919532776,
0,787,0.7851134538650513,
0,788,0.785581111907959,
0,789,0.7751928567886353,
0,790,0.781125545501709,
0,791,0.7816620469093323,
0,792,0.7860214114189148,
0,793,0.7727200984954834,
0,794,0.7765763401985168,
0,795,0.786014974117279,
0,796,0.777771532535553,
0,797,0.7766945958137512,
0,798,0.7869803309440613,
0,799,0.795070230960846,
0,800,0.7831444144248962,
0,801,0.7808344960212708,
0,802,0.7671259045600891,
0,803,0.771736741065979,
0,804,0.7813241481781006,
0,805,0.8023663759231567,
0,806,0.7785769701004028,
0,807,0.7673254013061523,
0,808,0.7906025052070618,
0,809,0.7876659035682678,
0,810,0.77870112657547,
0,811,0.7887892723083496,
0,812,0.7701997756958008,
0,813,0.781023383140564,
0,814,0.7673645615577698,
0,815,0.7776340842247009,
0,816,0.784192681312561,
0,817,0.7825015187263489,
0,818,0.7624116539955139,
0,819,0.7506700754165649,
0,820,0.768738865852356,
0,821,0.7834539413452148,
0,822,0.7730191349983215,
0,823,0.7788040637969971,
0,824,0.7699690461158752,
0,825,0.7687321901321411,
0,826,0.7742890119552612,
0,827,0.7860321998596191,
0,828,0.7834058403968811,
0,829,0.773399829864502,
0,830,0.782338559627533,
0,831,0.779176652431488,
0,832,0.7902278304100037,
0,833,0.7761567234992981,
0,834,0.7673562169075012,
0,835,0.773803174495697,
0,836,0.7810447216033936,
0,837,0.7616091370582581,
0,838,0.7759194374084473,
0,839,0.7812259793281555,
0,840,0.786186158657074,
0,841,0.7691620588302612,
0,842,0.769072413444519,
0,843,0.7911111116409302,
0,844,0.7923476099967957,
0,845,0.7809095978736877,
0,846,0.7749736905097961,
0,847,0.7699322700500488,
0,848,0.7780600786209106,
0,849,0.7783562541007996,
0,850,0.7863162755966187,
0,851,0.7718802094459534,
0,852,0.7747471332550049,
0,853,0.7811839580535889,
0,854,0.7703915238380432,
0,855,0.7638217806816101,
0,856,0.7759438157081604,
0,857,0.7599708437919617,
0,858,0.7781973481178284,
0,859,0.7630565762519836,
0,860,0.7745157480239868,
0,861,0.7763350009918213,
0,862,0.7736514210700989,
0,863,0.7594571113586426,
0,864,0.7750595211982727,
0,865,0.7748363018035889,
0,866,0.7653924226760864,
0,867,0.7658997178077698,
0,868,0.7981626987457275,
0,869,0.7848957180976868,
0,870,0.7685004472732544,
0,871,0.7883867025375366,
0,872,0.7827513813972473,
0,873,0.7679436802864075,
0,874,0.763374924659729,
0,875,0.7786967754364014,
0,876,0.7785370945930481,
0,877,0.7527738213539124,
0,878,0.771489143371582,
0,879,0.769125759601593,
0,880,0.7754290103912354,
0,881,0.773315966129303,
0,882,0.7780283689498901,
0,883,0.7555074691772461,
0,884,0.7671435475349426,
0,885,0.7647490501403809,
0,886,0.7665723562240601,
0,887,0.7738709449768066,
0,888,0.7532076239585876,
0,889,0.7687969207763672,
0,890,0.7796902656555176,
0,891,0.7754033803939819,
0,892,0.7645474076271057,
0,893,0.7725555896759033,
0,894,0.7628583908081055,
0,895,0.7532493472099304,
0,896,0.7760083675384521,
0,897,0.7587681412696838,
0,898,0.7589142918586731,
0,899,0.7737343907356262,
0,900,0.7650641798973083,
0,901,0.755714476108551,
0,902,0.7699040770530701,
0,903,0.7668639421463013,
0,904,0.7690760493278503,
0,905,0.776593804359436,
0,906,0.7774709463119507,
0,907,0.7717309594154358,
0,908,0.7620628476142883,
0,909,0.7669891715049744,
0,910,0.7741201519966125,
0,911,0.7679765820503235,
0,912,0.7740994691848755,
0,913,0.776586651802063,
0,914,0.7639020681381226,
0,915,0.7735260725021362,
0,916,0.7832172513008118,
0,917,0.7686335444450378,
0,918,0.7877939939498901,
0,919,0.7541911602020264,
0,920,0.7693560719490051,
0,921,0.7723461389541626,
0,922,0.7825987339019775,
0,923,0.7595623135566711,
0,924,0.7570783495903015,
0,925,0.7706711292266846,
0,926,0.7587392926216125,
0,927,0.7744885087013245,
0,928,0.7607206702232361,
0,929,0.7563719153404236,
0,930,0.7574577331542969,
0,931,0.7614454030990601,
0,932,0.7684214115142822,
0,933,0.7699477076530457,
0,934,0.7674152851104736,
0,935,0.7719299793243408,
0,936,0.7723076939582825,
0,937,0.7685721516609192,
0,938,0.764628529548645,
0,939,0.7900901436805725,
0,940,0.7634034156799316,
0,941,0.7644825577735901,
0,942,0.7702848315238953,
0,943,0.7549008131027222,
0,944,0.7737866044044495,
0,945,0.7741189002990723,
0,946,0.7582313418388367,
0,947,0.7592458128929138,
0,948,0.7673423886299133,
0,949,0.7878551483154297,
0,950,0.7643542289733887,
0,951,0.7630347013473511,
0,952,0.7578364014625549,
0,953,0.7658348083496094,
0,954,0.7692990899085999,
0,955,0.7611057758331299,
0,956,0.7663756608963013,
0,957,0.7672992944717407,
0,958,0.7577041387557983,
0,959,0.7770003080368042,
0,960,0.7707026600837708,
0,961,0.7815083861351013,
0,962,0.7644539475440979,
0,963,0.7652290463447571,
0,964,0.75691157579422,
0,965,0.7630807161331177,
0,966,0.7669287323951721,
0,967,0.7785716652870178,
0,968,0.7637714743614197,
0,969,0.7589864730834961,
0,970,0.7563081979751587,
0,971,0.7685131430625916,
0,972,0.7650068998336792,
0,973,0.7592481970787048,
0,974,0.7741059064865112,
0,975,0.7520431280136108,
0,976,0.7647506594657898,
0,977,0.7602258324623108,
0,978,0.7542539238929749,
0,979,0.7446704506874084,
0,980,0.7666232585906982,
0,981,0.7639741897583008,
0,982,0.7615710496902466,
0,983,0.7678660750389099,
0,984,0.7552590370178223,
0,985,0.7541219592094421,
0,986,0.7779911160469055,
0,987,0.7343831062316895,
0,988,0.7531957030296326,
0,989,0.758432149887085,
0,990,0.7662599682807922,
0,991,0.7522686719894409,
0,992,0.756186842918396,
0,993,0.7601755261421204,
0,994,0.7691478133201599,
0,995,0.7749114036560059,
0,996,0.7429386973381042,
0,997,0.7610750198364258,
0,998,0.7459729313850403,
0,999,0.7697000503540039,
0,1000,0.7725821733474731,
0,1001,0.7601624131202698,
0,1002,0.7675390243530273,
0,1003,0.7558101415634155,
0,1004,0.7500459551811218,
0,1005,0.7542665600776672,
